Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
12237;Albany;NY;42.614852;-73.970812;-5;1;42.614852,-73.970812
12578;Salt Point;NY;41.803384;-73.78147;-5;1;41.803384,-73.78147
13651;Henderson Harbor;NY;43.870842;-76.180886;-5;1;43.870842,-76.180886
13603;Watertown;NY;44.030204;-75.81845;-5;1;44.030204,-75.81845
11423;Hollis;NY;40.714261;-73.76824;-5;1;40.714261,-73.76824
12492;West Kill;NY;42.209414;-74.34767;-5;1;42.209414,-74.34767
13205;Syracuse;NY;43.010916;-76.14501;-5;1;43.010916,-76.14501
13784;Harford;NY;42.431068;-76.159312;-5;1;42.431068,-76.159312
10006;New York;NY;40.707904;-74.01342;-5;1;40.707904,-74.01342
14787;Westfield;NY;42.327029;-79.57301;-5;1;42.327029,-79.57301
12844;Kattskill Bay;NY;43.495335;-73.62987;-5;1;43.495335,-73.62987
10604;West Harrison;NY;41.045387;-73.74451;-5;1;41.045387,-73.74451
11373;Elmhurst;NY;40.736076;-73.87804;-5;1;40.736076,-73.87804
13660;Madrid;NY;44.758378;-75.14571;-5;1;44.758378,-75.14571
12074;Galway;NY;43.068203;-74.05526;-5;1;43.068203,-74.05526
10313;Staten Island;NY;40.564393;-74.146836;-5;1;40.564393,-74.146836
12729;Cuddebackville;NY;41.475235;-74.60276;-5;1;41.475235,-74.60276
13251;Syracuse;NY;43.02143;-76.197701;-5;1;43.02143,-76.197701
13795;Kirkwood;NY;42.056312;-75.79275;-5;1;42.056312,-75.79275
11103;Astoria;NY;40.762968;-73.91091;-5;1;40.762968,-73.91091
14205;Buffalo;NY;42.768413;-78.887094;-5;1;42.768413,-78.887094
14428;Churchville;NY;43.079181;-77.87334;-5;1;43.079181,-77.87334
13154;South Butler;NY;43.134425;-76.765591;-5;1;43.134425,-76.765591
10196;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
13420;Old Forge;NY;43.707330999999996;-74.94498;-5;1;43.707331,-74.94498
14621;Rochester;NY;43.185163;-77.60368;-5;1;43.185163,-77.60368
10996;West Point;NY;41.376109;-73.9788;-5;1;41.376109,-73.9788
11801;Hicksville;NY;40.763355;-73.52323;-5;1;40.763355,-73.52323
12745;Hortonville;NY;41.762944;-75.030592;-5;1;41.762944,-75.030592
13029;Brewerton;NY;43.225081;-76.13966;-5;1;43.225081,-76.13966
11769;Oakdale;NY;40.736011;-73.1296;-5;1;40.736011,-73.1296
11952;Mattituck;NY;40.994649;-72.53731;-5;1;40.994649,-72.53731
11741;Holbrook;NY;40.799706;-73.07485;-5;1;40.799706,-73.07485
13438;Remsen;NY;43.349682;-75.15821;-5;1;43.349682,-75.15821
14513;Newark;NY;43.052126;-77.09424;-5;1;43.052126,-77.09424
10542;Mahopac Falls;NY;41.372581;-73.760132;-5;1;41.372581,-73.760132
13731;Andes;NY;42.152105;-74.78184;-5;1;42.152105,-74.78184
12057;Eagle Bridge;NY;42.959229;-73.35236;-5;1;42.959229,-73.35236
14410;Adams Basin;NY;43.195261;-77.855883;-5;1;43.195261,-77.855883
13666;Newton Falls;NY;44.533125;-75.192865;-5;1;44.533125,-75.192865
11386;Ridgewood;NY;40.651378;-73.870779;-5;1;40.651378,-73.870779
12090;Hoosick Falls;NY;42.888816;-73.3555;-5;1;42.888816,-73.3555
13692;Thousand Island Park;NY;44.289833;-76.02621;-5;1;44.289833,-76.02621
14720;Celoron;NY;42.105907;-79.27912;-5;1;42.105907,-79.27912
12770;Pond Eddy;NY;41.44515;-74.84003;-5;1;41.44515,-74.84003
13758;East Pharsalia;NY;42.583518;-75.721931;-5;1;42.583518,-75.721931
11757;Lindenhurst;NY;40.690049;-73.37442;-5;1;40.690049,-73.37442
13310;Bouckville;NY;42.88821;-75.5688;-5;1;42.88821,-75.5688
14812;Beaver Dams;NY;42.286649;-76.9766;-5;1;42.286649,-76.9766
13562;Hermon;NY;44.465307;-75.230195;-5;1;44.465307,-75.230195
10702;Yonkers;NY;41.119008;-73.732996;-5;1;41.119008,-73.732996
11729;Deer Park;NY;40.760698;-73.33007;-5;1;40.760698,-73.33007
14305;Niagara Falls;NY;43.115355;-79.03769;-5;1;43.115355,-79.03769
11691;Far Rockaway;NY;40.60002;-73.75962;-5;1;40.60002,-73.75962
12981;Saranac;NY;44.617642000000004;-73.81196;-5;1;44.617642,-73.81196
14005;Alexander;NY;42.906765;-78.24581;-5;1;42.906765,-78.24581
14056;East Pembroke;NY;42.991173;-78.312171;-5;1;42.991173,-78.312171
14743;Hinsdale;NY;42.203691;-78.407;-5;1;42.203691,-78.407
13022;Auburn;NY;43.163364;-76.509567;-5;1;43.163364,-76.509567
12534;Hudson;NY;42.22948;-73.75846;-5;1;42.22948,-73.75846
12814;Bolton Landing;NY;43.582318;-73.65515;-5;1;43.582318,-73.65515
13031;Camillus;NY;43.039916;-76.28757;-5;1;43.039916,-76.28757
10170;New York;NY;40.752859;-73.97608;-5;1;40.752859,-73.97608
13680;Rensselaer Falls;NY;44.593588;-75.32389;-5;1;44.593588,-75.32389
10710;Yonkers;NY;40.96555;-73.84506;-5;1;40.96555,-73.84506
11803;Plainview;NY;40.779911;-73.47948;-5;1;40.779911,-73.47948
14166;Van Buren Point;NY;42.4511;-79.415421;-5;1;42.4511,-79.415421
14838;Erin;NY;42.177019;-76.66687;-5;1;42.177019,-76.66687
13483;Westdale;NY;43.399851;-75.82785;-5;1;43.399851,-75.82785
11426;Bellerose;NY;40.732239;-73.72108;-5;1;40.732239,-73.72108
13089;Liverpool;NY;43.02143;-76.197701;-5;1;43.02143,-76.197701
12966;North Bangor;NY;44.812315;-74.40784;-5;1;44.812315,-74.40784
13327;Croghan;NY;43.932489;-75.29084;-5;1;43.932489,-75.29084
14025;Boston;NY;42.627312;-78.73768;-5;1;42.627312,-78.73768
10301;Staten Island;NY;40.631775;-74.09432;-5;1;40.631775,-74.09432
12081;Nassau;NY;42.59362;-73.566328;-5;1;42.59362,-73.566328
10275;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
10705;Yonkers;NY;40.917281;-73.89142;-5;1;40.917281,-73.89142
11720;Centereach;NY;40.868946;-73.08009;-5;1;40.868946,-73.08009
12970;Paul Smiths;NY;44.454639;-74.28753;-5;1;44.454639,-74.28753
13605;Adams;NY;43.807654;-76.04936;-5;1;43.807654,-76.04936
13801;McDonough;NY;42.504765;-75.77739;-5;1;42.504765,-75.77739
14479;Knowlesville;NY;43.241502;-78.318828;-5;1;43.241502,-78.318828
12409;Bearsville;NY;42.061841;-74.16063;-5;1;42.061841,-74.16063
14060;Farmersville Station;NY;42.443406;-78.32302;-5;1;42.443406,-78.32302
10571;Pleasantville;NY;41.119008;-73.732996;-5;1;41.119008,-73.732996
10572;Pleasantville;NY;41.119008;-73.732996;-5;1;41.119008,-73.732996
11054;Port Washington;NY;40.754757;-73.601772;-5;1;40.754757,-73.601772
11104;Sunnyside;NY;40.743796;-73.91949;-5;1;40.743796,-73.91949
11939;East Marion;NY;41.128923;-72.34189;-5;1;41.128923,-72.34189
13030;Bridgeport;NY;43.164297;-75.96057;-5;1;43.164297,-75.96057
10178;New York;NY;40.751378;-73.978507;-5;1;40.751378,-73.978507
12061;East Greenbush;NY;42.593047;-73.67343;-5;1;42.593047,-73.67343
12483;Spring Glen;NY;41.663895;-74.424533;-5;1;41.663895,-74.424533
11351;Flushing;NY;40.781703;-73.831698;-5;1;40.781703,-73.831698
13355;Hubbardsville;NY;42.81488;-75.43424;-5;1;42.81488,-75.43424
12943;Keene Valley;NY;44.171625;-73.78131;-5;1;44.171625,-73.78131
11550;Hempstead;NY;40.702271;-73.61741;-5;1;40.702271,-73.61741
12722;Burlingham;NY;41.719016;-74.755373;-5;1;41.719016,-74.755373
12769;Phillipsport;NY;41.651453;-74.436159;-5;1;41.651453,-74.436159
12543;Maybrook;NY;41.484988;-74.2161;-5;1;41.484988,-74.2161
13324;Cold Brook;NY;43.317064;-74.97449;-5;1;43.317064,-74.97449
13460;Sherburne;NY;42.680051;-75.46547;-5;1;42.680051,-75.46547
14660;Rochester;NY;43.286024;-77.684264;-5;1;43.286024,-77.684264
10512;Carmel;NY;41.444833;-73.6845;-5;1;41.444833,-73.6845
12184;Valatie;NY;42.426901;-73.66405;-5;1;42.426901,-73.66405
14039;Dale;NY;42.829129;-78.17657;-5;1;42.829129,-78.17657
14466;Hemlock;NY;42.787276;-77.58983;-5;1;42.787276,-77.58983
10995;West Nyack;NY;41.160945;-74.060826;-5;1;41.160945,-74.060826
14064;Rochester;NY;43.158013;-77.607049;-5;1;43.158013,-77.607049
14221;Buffalo;NY;42.977456;-78.73356;-5;1;42.977456,-78.73356
14551;Sodus;NY;43.226024;-77.03599;-5;1;43.226024,-77.03599
10043;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
10461;Bronx;NY;40.842917;-73.83819;-5;1;40.842917,-73.83819
11208;Brooklyn;NY;40.672666;-73.87248;-5;1;40.672666,-73.87248
11213;Brooklyn;NY;40.670937;-73.93459;-5;1;40.670937,-73.93459
12916;Brushton;NY;44.830736;-74.51434;-5;1;44.830736,-74.51434
12166;Sprakers;NY;42.831683;-74.45667;-5;1;42.831683,-74.45667
13357;Ilion;NY;42.992323;-75.0615;-5;1;42.992323,-75.0615
13749;Corbettsville;NY;42.206745;-75.74488;-5;1;42.206745,-75.74488
14507;Middlesex;NY;42.702921;-77.27447;-5;1;42.702921,-77.27447
11592;Rockville Centre;NY;40.621753;-73.632673;-5;1;40.621753,-73.632673
12725;Claryville;NY;41.926119;-74.55675;-5;1;41.926119,-74.55675
12783;Swan Lake;NY;41.736523;-74.82634;-5;1;41.736523,-74.82634
12924;Keeseville;NY;44.706561;-73.744555;-5;1;44.706561,-73.744555
13214;Syracuse;NY;43.038099;-76.07635;-5;1;43.038099,-76.07635
12974;Port Henry;NY;44.041901;-73.46132;-5;1;44.041901,-73.46132
14041;Dayton;NY;42.408583;-78.984391;-5;1;42.408583,-78.984391
14066;Gainesville;NY;42.619549;-78.16153;-5;1;42.619549,-78.16153
14706;Allegany;NY;42.10143;-78.51587;-5;1;42.10143,-78.51587
11706;Bay Shore;NY;40.729098;-73.25607;-5;1;40.729098,-73.25607
12480;Shandaken;NY;42.142121;-74.4065;-5;1;42.142121,-74.4065
14086;Lancaster;NY;42.904258;-78.65519;-5;1;42.904258,-78.65519
13138;Pompey;NY;42.89274;-76.026459;-5;1;42.89274,-76.026459
13775;Franklin;NY;42.333285;-75.16086;-5;1;42.333285,-75.16086
13787;Harpursville;NY;42.197905;-75.65578;-5;1;42.197905,-75.65578
12588;Walker Valley;NY;41.878801;-74.345684;-5;1;41.878801,-74.345684
12915;Brainardsville;NY;44.552725;-74.317958;-5;1;44.552725,-74.317958
13035;Cazenovia;NY;42.938816;-75.83037;-5;1;42.938816,-75.83037
13804;Masonville;NY;42.215297;-75.35815;-5;1;42.215297,-75.35815
14898;Woodhull;NY;42.065376;-77.42392;-5;1;42.065376,-77.42392
11001;Floral Park;NY;40.7232;-73.70475;-5;1;40.7232,-73.70475
11946;Hampton Bays;NY;40.875897;-72.52063;-5;1;40.875897,-72.52063
13754;Deposit;NY;42.076427;-75.44551;-5;1;42.076427,-75.44551
13732;Apalachin;NY;42.059433;-76.14733;-5;1;42.059433,-76.14733
14638;Rochester;NY;43.286024;-77.684264;-5;1;43.286024,-77.684264
14879;Savona;NY;42.330602;-77.19305;-5;1;42.330602,-77.19305
10167;New York;NY;40.754862;-73.97495;-5;1;40.754862,-73.97495
10169;New York;NY;40.754463;-73.97606;-5;1;40.754463,-73.97606
11358;Flushing;NY;40.760522;-73.79612;-5;1;40.760522,-73.79612
12812;Blue Mountain Lake;NY;43.865351;-74.43366;-5;1;43.865351,-74.43366
12977;Ray Brook;NY;44.145678;-73.815204;-5;1;44.145678,-73.815204
14871;Pine City;NY;42.048032;-76.90521;-5;1;42.048032,-76.90521
14850;Ithaca;NY;42.449454;-76.49685;-5;1;42.449454,-76.49685
12580;Staatsburg;NY;41.854465;-73.89922;-5;1;41.854465,-73.89922
12946;Lake Placid;NY;44.292147;-73.95985;-5;1;44.292147,-73.95985
13444;Plymouth;NY;42.637549;-75.672508;-5;1;42.637549,-75.672508
11583;Valley Stream;NY;40.754757;-73.601772;-5;1;40.754757,-73.601772
13736;Berkshire;NY;42.306877;-76.204;-5;1;42.306877,-76.204
14216;Buffalo;NY;42.949707;-78.85923;-5;1;42.949707,-78.85923
11424;Jamaica;NY;40.651378;-73.870779;-5;1;40.651378,-73.870779
11590;Westbury;NY;40.756287;-73.57536;-5;1;40.756287,-73.57536
12076;Gilboa;NY;42.425405;-74.40616;-5;1;42.425405,-74.40616
12174;Stuyvesant Falls;NY;42.343986;-73.73477;-5;1;42.343986,-73.73477
12490;West Camp;NY;42.108689;-73.934577;-5;1;42.108689,-73.934577
12862;Riparius;NY;43.675377;-73.932509;-5;1;43.675377,-73.932509
13834;Portlandville;NY;42.536475;-74.96218;-5;1;42.536475,-74.96218
11239;Brooklyn;NY;40.645848;-73.87919;-5;1;40.645848,-73.87919
12493;West Park;NY;41.805576;-73.96845;-5;1;41.805576,-73.96845
12743;Highland Lake;NY;41.53481;-74.84656;-5;1;41.53481,-74.84656
12518;Cornwall;NY;41.434476;-74.03584;-5;1;41.434476,-74.03584
10098;New York;NY;40.748181;-73.988421;-5;1;40.748181,-73.988421
12546;Millerton;NY;41.961002;-73.52011;-5;1;41.961002,-73.52011
10115;New York;NY;40.810906;-73.96375;-5;1;40.810906,-73.96375
11518;East Rockaway;NY;40.639575;-73.66703;-5;1;40.639575,-73.66703
14069;Glenwood;NY;42.601635;-78.64273;-5;1;42.601635,-78.64273
10509;Brewster;NY;41.41362;-73.59556;-5;1;41.41362,-73.59556
13614;Brier Hill;NY;44.54141;-75.70576;-5;1;44.54141,-75.70576
14502;Macedon;NY;43.08786;-77.33068;-5;1;43.08786,-77.33068
14732;Ellington;NY;42.229098;-79.11347;-5;1;42.229098,-79.11347
12089;Hoosick;NY;42.866666;-73.318113;-5;1;42.866666,-73.318113
13146;Savannah;NY;43.09986;-76.75716;-5;1;43.09986,-76.75716
13244;Syracuse;NY;43.037716;-76.139646;-5;1;43.037716,-76.139646
14057;Eden;NY;42.651776;-78.87634;-5;1;42.651776,-78.87634
14102;Marilla;NY;42.838643;-78.55601;-5;1;42.838643,-78.55601
14778;Saint Bonaventure;NY;42.270112;-78.684684;-5;1;42.270112,-78.684684
11220;Brooklyn;NY;40.641436;-74.01574;-5;1;40.641436,-74.01574
12710;Neversink;NY;41.818926;-74.521638;-5;1;41.818926,-74.521638
12785;Westbrookville;NY;41.518125;-74.57566;-5;1;41.518125,-74.57566
12471;Rifton;NY;41.83962;-74.04033;-5;1;41.83962,-74.04033
13905;Binghamton;NY;42.121443;-75.93329;-5;1;42.121443,-75.93329
11352;Flushing;NY;40.651378;-73.870779;-5;1;40.651378,-73.870779
14024;Bliss;NY;42.579516;-78.24818;-5;1;42.579516,-78.24818
10543;Mamaroneck;NY;40.952892;-73.7346;-5;1;40.952892,-73.7346
12540;Lagrangeville;NY;41.656933;-73.74539;-5;1;41.656933,-73.74539
13841;Smithville Flats;NY;42.419896;-75.83772;-5;1;42.419896,-75.83772
10103;New York;NY;40.760915;-73.97785;-5;1;40.760915,-73.97785
12808;Adirondack;NY;43.758733;-73.76206;-5;1;43.758733,-73.76206
10005;New York;NY;40.706019;-74.00858;-5;1;40.706019,-74.00858
14072;Grand Island;NY;43.011823;-78.95914;-5;1;43.011823,-78.95914
12238;Albany;NY;42.614852;-73.970812;-5;1;42.614852,-73.970812
14429;Clarendon;NY;43.381027;-78.231338;-5;1;43.381027,-78.231338
10249;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
14418;Branchport;NY;42.605481;-77.20117;-5;1;42.605481,-77.20117
12584;Vails Gate;NY;41.464073;-74.059104;-5;1;41.464073,-74.059104
10527;Granite Springs;NY;41.319026;-73.7576;-5;1;41.319026,-73.7576
13121;New Haven;NY;43.483379;-76.315044;-5;1;43.483379,-76.315044
13290;Syracuse;NY;43.075066;-76.17411;-5;1;43.075066,-76.17411
14710;Ashville;NY;42.098227;-79.40865;-5;1;42.098227,-79.40865
14139;South Wales;NY;42.716919;-78.53931;-5;1;42.716919,-78.53931
14855;Jasper;NY;42.135945;-77.5078;-5;1;42.135945,-77.5078
10523;Elmsford;NY;41.057089;-73.81658;-5;1;41.057089,-73.81658
11788;Hauppauge;NY;40.819266;-73.20967;-5;1;40.819266,-73.20967
12122;Middleburgh;NY;42.558318;-74.31458;-5;1;42.558318,-74.31458
12987;Upper Jay;NY;44.329473;-73.79282;-5;1;44.329473,-73.79282
13087;Little York;NY;42.706981;-76.156103;-5;1;42.706981,-76.156103
13165;Waterloo;NY;42.911377;-76.87027;-5;1;42.911377,-76.87027
13341;Franklin Springs;NY;43.036802;-75.39115;-5;1;43.036802,-75.39115
11439;Jamaica;NY;40.722008;-73.790822;-5;1;40.722008,-73.790822
12459;New Kingston;NY;42.227987;-74.68912;-5;1;42.227987,-74.68912
12965;Nicholville;NY;44.698253;-74.68843;-5;1;44.698253,-74.68843
13065;Fayette;NY;42.822662;-76.80197;-5;1;42.822662,-76.80197
10002;New York;NY;40.71704;-73.987;-5;1;40.71704,-73.987
10090;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
10156;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
10184;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
14008;Appleton;NY;43.318768;-78.63328;-5;1;43.318768,-78.63328
14127;Orchard Park;NY;42.759917;-78.75294;-5;1;42.759917,-78.75294
12768;Parksville;NY;41.864326;-74.72961;-5;1;41.864326,-74.72961
14893;Wayne;NY;42.474143;-77.097713;-5;1;42.474143,-77.097713
11221;Brooklyn;NY;40.691234;-73.92637;-5;1;40.691234,-73.92637
14821;Campbell;NY;42.235058;-77.20491;-5;1;42.235058,-77.20491
10046;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
10033;New York;NY;40.848764;-73.93496;-5;1;40.848764,-73.93496
11096;Inwood;NY;40.618206;-73.74762;-5;1;40.618206,-73.74762
11302;New York;NY;40.75945;-73.715016;-5;1;40.75945,-73.715016
14647;Rochester;NY;43.286024;-77.684264;-5;1;43.286024,-77.684264
10019;New York;NY;40.765714;-73.9856;-5;1;40.765714,-73.9856
12132;North Chatham;NY;42.466061;-73.629296;-5;1;42.466061,-73.629296
12447;Saugerties;NY;42.039355;-74.067014;-5;1;42.039355,-74.067014
12571;Red Hook;NY;42.002691;-73.8442;-5;1;42.002691,-73.8442
14003;Alabama;NY;42.998052;-78.184813;-5;1;42.998052,-78.184813
12832;Granville;NY;43.376197;-73.31153;-5;1;43.376197,-73.31153
13032;Canastota;NY;43.086439;-75.76484;-5;1;43.086439,-75.76484
10047;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
12921;Chazy;NY;44.88821;-73.43225;-5;1;44.88821,-73.43225
10922;Fort Montgomery;NY;41.334557;-73.99175;-5;1;41.334557,-73.99175
14415;Bellona;NY;42.757486;-77.02311;-5;1;42.757486,-77.02311
14892;Waverly;NY;42.023442;-76.53404;-5;1;42.023442,-76.53404
13335;Edmeston;NY;42.694896;-75.24214;-5;1;42.694896,-75.24214
12969;Owls Head;NY;44.711622;-74.09679;-5;1;44.711622,-74.09679
14131;Ransomville;NY;43.237855;-78.90884;-5;1;43.237855,-78.90884
13748;Conklin;NY;42.0553;-75.81219;-5;1;42.0553,-75.81219
12302;Schenectady;NY;42.862193;-73.96317;-5;1;42.862193,-73.96317
12566;Pine Bush;NY;41.61134;-74.32764;-5;1;41.61134,-74.32764
10095;New York;NY;40.748181;-73.988421;-5;1;40.748181,-73.988421
10164;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
14477;Kent;NY;43.341512;-78.14128;-5;1;43.341512,-78.14128
13699;Potsdam;NY;44.496564;-75.072951;-5;1;44.496564,-75.072951
12486;Tillson;NY;41.831082;-74.07207;-5;1;41.831082,-74.07207
13020;Apulia Station;NY;42.823968;-76.062425;-5;1;42.823968,-76.062425
13053;Dryden;NY;42.483348;-76.27901;-5;1;42.483348,-76.27901
13303;Ava;NY;43.368235;-75.4688;-5;1;43.368235,-75.4688
14624;Rochester;NY;43.127195;-77.72465;-5;1;43.127195,-77.72465
14925;Elmira;NY;42.147285;-76.750888;-5;1;42.147285,-76.750888
10015;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
13646;Hammond;NY;44.444242;-75.69227;-5;1;44.444242,-75.69227
13648;Harrisville;NY;44.168224;-75.29253;-5;1;44.168224,-75.29253
13786;Harpersfield;NY;42.445257;-74.70189;-5;1;42.445257,-74.70189
10536;Katonah;NY;41.265478;-73.68512;-5;1;41.265478,-73.68512
14029;Centerville;NY;42.474283;-78.247413;-5;1;42.474283,-78.247413
10451;Bronx;NY;40.819729;-73.9223;-5;1;40.819729,-73.9223
10974;Sloatsburg;NY;41.156095;-74.19214;-5;1;41.156095,-74.19214
11224;Brooklyn;NY;40.576589;-73.99172;-5;1;40.576589,-73.99172
12172;Stottville;NY;42.285749;-73.733532;-5;1;42.285749,-73.733532
10605;White Plains;NY;41.01002;-73.75158;-5;1;41.01002,-73.75158
10980;Stony Point;NY;41.231408;-74.01157;-5;1;41.231408,-74.01157
12161;South Bethlehem;NY;42.521038;-73.851898;-5;1;42.521038,-73.851898
12866;Saratoga Springs;NY;43.080399;-73.77038;-5;1;43.080399,-73.77038
11223;Brooklyn;NY;40.598142;-73.97229;-5;1;40.598142,-73.97229
10511;Buchanan;NY;41.260283;-73.94033;-5;1;41.260283,-73.94033
11752;Islip Terrace;NY;40.754386;-73.18326;-5;1;40.754386,-73.18326
12116;Maryland;NY;42.538589;-74.92185;-5;1;42.538589,-74.92185
13471;Taberg;NY;43.346517;-75.60493;-5;1;43.346517,-75.60493
12225;Albany;NY;42.614852;-73.970812;-5;1;42.614852,-73.970812
14757;Mayville;NY;42.226149;-79.48396;-5;1;42.226149,-79.48396
12879;Newcomb;NY;44.145678;-73.815204;-5;1;44.145678,-73.815204
12056;Duanesburg;NY;42.767853;-74.09083;-5;1;42.767853,-74.09083
12058;Earlton;NY;42.350557;-73.91978;-5;1;42.350557,-73.91978
12235;Albany;NY;42.614852;-73.970812;-5;1;42.614852,-73.970812
10041;New York;NY;40.703041999999996;-74.01009;-5;1;40.703042,-74.01009
14819;Cameron;NY;42.20928;-77.42796;-5;1;42.20928,-77.42796
10009;New York;NY;40.727092999999996;-73.97864;-5;1;40.727093,-73.97864
11722;Central Islip;NY;40.784874;-73.19924;-5;1;40.784874,-73.19924
12160;Sloansville;NY;42.757815;-74.34369;-5;1;42.757815,-74.34369
10260;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
13152;Skaneateles;NY;42.897167;-76.38963;-5;1;42.897167,-76.38963
12052;Cropseyville;NY;42.74891;-73.49405;-5;1;42.74891,-73.49405
10269;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
13607;Alexandria Bay;NY;44.328698;-75.93103;-5;1;44.328698,-75.93103
11405;Jamaica;NY;40.651378;-73.870779;-5;1;40.651378,-73.870779
12521;Craryville;NY;42.176216;-73.65036;-5;1;42.176216,-73.65036
14716;Brocton;NY;42.390802;-79.43873;-5;1;42.390802,-79.43873
11251;Brooklyn;NY;40.645099;-73.945032;-5;1;40.645099,-73.945032
12464;Phoenicia;NY;42.081269;-74.32629;-5;1;42.081269,-74.32629
14550;Silver Springs;NY;42.669499;-78.09375;-5;1;42.669499,-78.09375
14881;Slaterville Springs;NY;42.39534;-76.35211;-5;1;42.39534,-76.35211
13071;Genoa;NY;42.677418;-76.54154;-5;1;42.677418,-76.54154
10522;Dobbs Ferry;NY;41.012729;-73.86602;-5;1;41.012729,-73.86602
11235;Brooklyn;NY;40.583803;-73.95019;-5;1;40.583803,-73.95019
10212;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
11242;Brooklyn;NY;40.645099;-73.945032;-5;1;40.645099,-73.945032
11725;Commack;NY;40.841522;-73.28001;-5;1;40.841522,-73.28001
12198;Wynantskill;NY;42.685311;-73.63801;-5;1;42.685311,-73.63801
12839;Hudson Falls;NY;43.316622;-73.5735;-5;1;43.316622,-73.5735
10021;New York;NY;40.76842;-73.96045;-5;1;40.76842,-73.96045
12551;Newburgh;NY;41.387822;-74.354699;-5;1;41.387822,-74.354699
12933;Ellenburg;NY;44.881962;-73.963279;-5;1;44.881962,-73.963279
12569;Pleasant Valley;NY;41.746469;-73.80414;-5;1;41.746469,-73.80414
14302;Niagara Falls;NY;43.32684;-78.830681;-5;1;43.32684,-78.830681
10303;Staten Island;NY;40.629448;-74.16239;-5;1;40.629448,-74.16239
12594;Wingdale;NY;41.646584;-73.56209;-5;1;41.646584,-73.56209
13120;Nedrow;NY;42.950501;-76.15797;-5;1;42.950501,-76.15797
13084;La Fayette;NY;42.883503;-76.10983;-5;1;42.883503,-76.10983
11933;Calverton;NY;40.933429;-72.74646;-5;1;40.933429,-72.74646
11428;Queens Village;NY;40.719981;-73.74127;-5;1;40.719981,-73.74127
12762;Mongaup Valley;NY;41.676676;-74.80674;-5;1;41.676676,-74.80674
13762;Endwell;NY;42.206745;-75.74488;-5;1;42.206745,-75.74488
10101;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
11514;Carle Place;NY;40.750132;-73.61328;-5;1;40.750132,-73.61328
13661;Mannsville;NY;43.714545;-76.10465;-5;1;43.714545,-76.10465
10504;Armonk;NY;41.129908;-73.70352;-5;1;41.129908,-73.70352
12553;New Windsor;NY;41.46359;-74.05975;-5;1;41.46359,-74.05975
13505;Utica;NY;43.087169;-75.260259;-5;1;43.087169,-75.260259
12117;Mayfield;NY;43.146907;-74.23466;-5;1;43.146907,-74.23466
13691;Theresa;NY;44.216969;-75.79671;-5;1;44.216969,-75.79671
13737;Bible School Park;NY;42.080494;-76.097288;-5;1;42.080494,-76.097288
14427;Castile;NY;42.63529;-78.05135;-5;1;42.63529,-78.05135
14545;Scottsburg;NY;42.664904;-77.71275;-5;1;42.664904,-77.71275
14786;West Clarksville;NY;42.12267;-78.221332;-5;1;42.12267,-78.221332
10027;New York;NY;40.812665;-73.95499;-5;1;40.812665,-73.95499
10464;Bronx;NY;40.857017;-73.78903;-5;1;40.857017,-73.78903
14571;Waterport;NY;43.34653;-78.25412;-5;1;43.34653,-78.25412
14854;Jacksonville;NY;42.50632;-76.608222;-5;1;42.50632,-76.608222
10598;Yorktown Heights;NY;41.296874;-73.78934;-5;1;41.296874,-73.78934
11956;New Suffolk;NY;40.991836;-72.47505;-5;1;40.991836,-72.47505
13078;Jamesville;NY;42.973991;-76.07493;-5;1;42.973991,-76.07493
13682;Rodman;NY;43.842808;-75.90347;-5;1;43.842808,-75.90347
14210;Buffalo;NY;42.866708;-78.83139;-5;1;42.866708,-78.83139
14673;Rochester;NY;43.286024;-77.684264;-5;1;43.286024,-77.684264
10553;Mount Vernon;NY;40.909288;-73.8215;-5;1;40.909288,-73.8215
10805;New Rochelle;NY;40.897783;-73.77933;-5;1;40.897783,-73.77933
11565;Malverne;NY;40.675249;-73.67298;-5;1;40.675249,-73.67298
10517;Crompond;NY;41.300561;-73.861217;-5;1;41.300561,-73.861217
12878;Stony Creek;NY;43.426652;-73.96174;-5;1;43.426652,-73.96174
12043;Cobleskill;NY;42.696926;-74.52436;-5;1;42.696926,-74.52436
12082;Grafton;NY;42.772624;-73.446834;-5;1;42.772624,-73.446834
13320;Cherry Valley;NY;42.772775;-74.7359;-5;1;42.772775,-74.7359
14808;Atlanta;NY;42.560553;-77.47257;-5;1;42.560553,-77.47257
